MachineID,Age,Temperature,Pressure,Vibration,Humidity,FailureType,RUL
3,709,63.21199121,83.31210314,52.47399382,44.23354179,Without Failure,1676
7,1614,78.76373591,74.58136102,47.6496006,40.97091569,Power Failure,94
4,232,49.40124573,95.65816155,50.62422323,38.79485257,Without Failure,1326
6,1191,77.91921752,98.80273914,54.71776189,36.83639036,Without Failure,1410
9,534,74.73862581,118.049029,53.92271802,49.00513533,Without Failure,513
6,1430,74.00358243,107.9974976,45.34727328,50.08858344,Without Failure,1174
4,1253,71.08163337,110.6181761,46.16025398,36.01782556,Without Failure,1855
10,1840,74.10318459,71.15170742,53.36368804,62.96138068,Without Failure,838
2,895,78.21612859,116.3148889,49.31238506,12.09994457,Without Failure,1050
9,971,91.60693474,114.6407683,52.22502061,45.05763594,Without Failure,513
4,646,62.14751072,107.2868466,51.20967926,22.96207369,Mechanical Wear,85
4,292,72.27122676,60.12159363,49.14935332,50.14395186,Without Failure,1172
2,1423,80.40858444,101.5486633,53.87907227,58.07440616,Without Failure,1155
5,37,74.39690502,91.08776593,43.15933642,46.085958,Without Failure,1881
6,1255,76.24149497,94.49146908,49.24645335,58.81047078,Without Failure,626
10,1890,69.13380504,88.46511614,44.08336694,42.54912104,Without Failure,593
6,167,83.25370288,105.3184132,48.98660827,56.71564835,Without Failure,1265
3,1308,53.27643155,82.05112262,49.36945855,34.16977559,Without Failure,1746
9,102,65.07314879,101.5577696,50.15353792,34.24649428,Mechanical Wear,23
7,144,94.55464445,119.4466258,51.40518396,41.2288508,Without Failure,542
3,754,62.71142515,91.99582047,49.79212379,61.86711229,Without Failure,1336
4,659,66.27960046,93.86654926,45.2774906,49.25236705,Without Failure,857
7,365,67.12330688,81.0974292,46.84642759,20.55224024,Without Failure,1676
8,152,69.58871279,112.1152285,49.57447928,50.72445223,Without Failure,1259
6,827,74.80701641,85.91692561,47.58240576,52.29062291,Without Failure,1021
4,421,85.78991237,89.93762452,45.88405239,30.42227068,Power Failure,59
2,318,79.7742317,111.2133597,49.61384069,46.13405199,Overheating,23
10,1830,72.63897052,106.4762296,51.81336444,43.34466731,Without Failure,811
8,1661,92.49124648,75.05595293,54.43624969,35.59530154,Without Failure,828
1,1727,70.82771191,108.1035214,55.08542966,36.68039757,Without Failure,624
9,484,75.57580449,96.06823424,48.28057342,21.37546316,Without Failure,1026
8,82,76.19264653,98.40213278,55.57908819,35.51281455,Without Failure,1254
3,1556,83.47004221,121.8539851,48.5891858,37.44625321,Without Failure,714
10,1311,63.48898973,112.8222695,61.42229779,37.3012547,Without Failure,1265
4,1819,64.76193932,118.2555267,49.63261322,38.39828551,Without Failure,664
10,1894,84.42699974,85.56761524,48.47623445,59.37527699,Mechanical Wear,10
4,1512,92.84793283,122.1097668,47.53719224,43.77730221,Without Failure,715
2,1291,71.35907789,88.14541027,44.83247366,49.24908994,Overheating,80
10,1656,62.38310702,89.20477633,58.80152012,46.79719578,Without Failure,1673
5,1646,63.09908003,98.55923495,55.0879461,40.52534647,Without Failure,1042
3,78,85.36209231,108.1575145,55.72261385,56.82593928,Without Failure,1493
1,1883,58.13437656,118.8246473,54.8479213,56.47192846,Without Failure,1363
2,1399,75.63827805,99.26259535,54.83590531,49.40215169,Without Failure,1177
7,1620,73.2377386,126.2283847,57.29537076,42.62232098,Without Failure,785
1,1615,68.24581143,130.9959935,48.26072037,39.98408497,Without Failure,918
2,150,66.41640819,82.35194664,46.2635368,45.32822663,Without Failure,1018
10,755,81.96159203,120.2676926,52.71575737,23.5148298,Without Failure,1683
7,729,82.77406226,101.8992573,52.66322009,41.03399995,Without Failure,1258
1,14,86.67324391,115.2936146,52.18298558,51.25011878,Without Failure,1293
7,100,79.84340759,83.96831151,50.14542135,26.2603507,Without Failure,1942
8,779,75.07571805,118.525276,47.2280495,25.37531305,Without Failure,1109
2,1411,76.63260918,91.87186459,51.21622785,33.9039459,Without Failure,604
4,1058,84.90825518,116.6273178,46.81484046,32.16419741,Without Failure,985
7,350,57.9246557,99.3353381,45.78779411,47.29626147,Without Failure,754
1,956,79.43962126,98.08363988,51.65357495,44.22057267,Without Failure,1036
6,282,69.21740647,99.98653772,46.10300265,55.05844569,Without Failure,1362
5,636,78.76148705,111.2212899,54.51530681,28.62272924,Without Failure,1651
6,1759,64.69438179,99.98373447,44.62117314,41.20869617,Without Failure,1146
8,1696,83.50067262,109.0405704,54.13550531,57.45840956,Without Failure,1352
1,524,80.8757184,100.1070989,41.94632143,55.91257274,Without Failure,1246
3,164,67.94605111,81.80369691,44.90587861,24.33698647,Without Failure,1587
9,427,70.32931538,104.8498421,58.12190709,21.48126975,Without Failure,1815
8,1281,69.41006178,106.257558,56.90941354,46.55025485,Sensor Failure,12
4,933,75.57229048,78.75510021,44.07470728,29.18089784,Without Failure,705
10,1828,95.29770429,95.12610429,50.36218274,34.12750333,Power Failure,37
9,442,56.82300043,110.6542841,43.72971544,46.87870231,Sensor Failure,78
7,625,78.25687044,102.0042219,53.49330676,41.06810258,Without Failure,1775
2,1143,79.30780033,106.2232873,51.38443896,52.75690851,Without Failure,1491
1,68,69.69044403,93.86296077,49.79367742,28.14821066,Without Failure,1952
1,273,58.26428252,90.04678958,47.6029378,41.90301062,Overheating,47
3,559,72.989774,104.9217705,53.68425975,36.23587398,Without Failure,1913
10,848,62.82433407,54.49289728,51.7322712,45.92595554,Without Failure,620
2,1345,80.5644448,107.4034121,42.81470414,43.59255641,Without Failure,678
4,1968,61.18025526,115.5075835,49.78816378,44.24764923,Mechanical Wear,46
8,1385,74.49929499,110.7318274,45.64118265,53.49377425,Sensor Failure,16
5,569,67.29183993,100.1277151,50.87945323,48.62389312,Without Failure,885
5,1954,86.16969774,116.6812162,49.92008571,55.34251692,Without Failure,1761
6,589,90.69811979,116.3960005,50.94557665,38.89512858,Without Failure,505
5,498,71.40924259,77.60796311,52.78202243,49.10377419,Without Failure,1592
5,203,64.48914055,94.16921617,44.26709595,35.33855195,Without Failure,709
7,1977,91.72531137,101.4896071,50.64942165,35.26904429,Without Failure,1282
6,1760,73.63640655,102.6281659,55.62110213,29.70449891,Without Failure,1894
10,774,78.14153663,108.0895367,54.20822432,63.97429481,Without Failure,599
2,1529,73.78704885,107.7574226,47.40789936,31.52632157,Without Failure,1820
1,1638,72.94387126,102.466646,51.17134844,51.21435761,Mechanical Wear,93
1,1132,70.0715239,109.6366136,46.65301107,46.80594456,Without Failure,1560
4,1288,56.10992512,97.34353646,53.52991545,44.36491745,Without Failure,1310
2,1860,92.67493564,120.7709573,46.65195658,43.34812047,Without Failure,1008
6,387,76.9797578,127.682739,42.66878678,40.82689033,Overheating,16
9,415,74.18496115,119.0135349,53.84123915,35.68308399,Without Failure,718
10,900,84.28130379,110.9185105,59.50748341,56.46951256,Sensor Failure,78
10,1591,69.40502578,105.4175578,54.98537514,30.99999923,Without Failure,737
8,311,78.69688114,99.37911806,56.41312404,42.96406875,Without Failure,1442
4,251,67.30405755,110.0925267,44.68399372,42.47135913,Without Failure,1177
2,1835,71.54987438,103.8759038,55.28150065,46.76543552,Without Failure,1487
1,1607,80.84417088,116.3602293,55.08315278,50.89158574,Without Failure,610
7,1676,77.74888017,93.47378606,53.17045277,37.24324204,Without Failure,1742
10,1411,71.73948119,116.85253,43.16717948,40.51738688,Without Failure,1230
3,1715,82.30924404,105.9034758,55.44811666,32.86459549,Without Failure,553
6,202,67.22769555,108.740862,54.21072395,48.67628523,Without Failure,1442
5,1806,65.8575788,96.33488856,49.77843192,50.32405179,Without Failure,527
5,1911,70.47354521,99.2834669,48.12391568,35.79823845,Without Failure,1460
2,109,72.69572605,112.0739623,54.93753417,46.29694534,Without Failure,1643
9,81,71.675605,121.279481,43.47662532,43.0728198,Without Failure,1697
4,1619,70.7308613,71.7897016,47.44219686,39.86829672,Without Failure,541
10,768,84.03658223,99.72880526,59.18797214,52.36682591,Without Failure,1606
1,192,90.03653604,78.54887025,45.38810125,61.04722675,Power Failure,65
2,138,73.69458588,95.94543749,58.61679021,27.4781317,Without Failure,789
9,220,80.91860213,111.9335927,48.15447119,43.0728387,Without Failure,697
7,1212,67.64869149,111.0143538,47.05078668,28.13998419,Mechanical Wear,28
10,860,74.05327721,121.1165301,55.03189728,29.06225209,Without Failure,1640
2,1879,79.63447545,103.3847703,52.78589118,37.80695465,Overheating,96
7,339,66.58886367,74.57484862,60.16825057,34.32086016,Without Failure,1900
4,477,82.49919792,102.681533,48.46732267,23.62619185,Without Failure,862
10,958,67.72903728,117.2160235,47.1072373,53.67418905,Without Failure,764
2,1445,85.2132793,115.2429245,51.11305942,40.4830805,Without Failure,1346
4,1220,83.4957034,110.8954321,48.61607041,38.1602412,Without Failure,517
5,812,86.15590472,95.91292477,54.72548105,39.70579301,Without Failure,1584
4,1609,85.23833896,119.7610828,53.1151732,49.45088119,Without Failure,1277
3,197,94.32647472,102.0406012,51.45809888,33.8010613,Without Failure,1731
6,1347,80.07453296,79.80475905,61.10239628,38.10224477,Without Failure,1508
1,1283,60.53311156,91.81355524,39.60849268,19.89274037,Without Failure,1592
8,198,76.28859786,105.9894491,48.44493356,39.15437734,Without Failure,1574
5,815,70.42332605,83.58478598,49.52213739,22.29396144,Overheating,11
8,1888,61.35211366,91.64295383,55.28547737,46.36382304,Without Failure,1357
10,1160,87.7877552,86.24186079,53.46528617,33.2580763,Power Failure,77
4,1369,71.93779078,105.5452646,45.99273161,38.15766987,Without Failure,1831
4,1523,60.09321609,90.10148137,44.2556988,28.80151965,Sensor Failure,74
5,174,68.55233353,109.5230998,46.62406505,38.18485542,Without Failure,1181
5,488,97.6505091,100.5173171,48.71302929,54.5903406,Without Failure,567
6,1492,88.67377433,68.57217344,57.13100521,36.31985081,Power Failure,56
5,315,82.29489833,99.26961965,53.07724826,32.4457262,Without Failure,1902
5,819,81.30772307,85.81056095,44.69867844,32.61952571,Without Failure,1948
8,379,65.96595175,108.3788179,48.07663095,43.1860912,Power Failure,97
6,1877,65.21278963,93.17055638,56.09429211,58.13589649,Power Failure,79
2,1952,80.5802167,114.3396059,49.23663927,34.17053262,Without Failure,1064
4,441,90.88459216,118.7693943,55.38700228,38.96980772,Without Failure,1872
4,864,64.83557326,89.35296958,51.68651649,15.58430903,Sensor Failure,51
5,1839,74.03445005,114.5170252,53.19928831,32.06684095,Without Failure,1759
6,132,77.34250675,87.21587053,59.59872046,39.64090554,Without Failure,856
5,980,70.18538143,98.56672047,49.72948031,44.98434214,Overheating,93
6,1050,73.24123707,97.01851219,45.07161149,25.72163772,Without Failure,1546
8,936,64.71437387,92.46002602,46.9250292,55.23089039,Without Failure,1788
4,1280,78.08750408,105.4536508,50.13505591,33.12205724,Sensor Failure,19
3,1586,76.72268912,118.0222071,50.07564612,50.26468098,Without Failure,1189
9,655,81.16271045,106.9707914,47.0516805,17.64196247,Without Failure,641
3,1890,72.95857542,98.87315926,56.83572248,26.1743836,Without Failure,1864
8,1379,82.12791921,79.7451813,50.66175999,59.83971599,Without Failure,1541
10,235,78.38724944,62.3612114,53.29194946,29.76109831,Without Failure,1135
5,1695,87.35329611,95.29652993,42.89288155,35.0751297,Without Failure,1269
9,988,72.35042986,75.38261226,42.75257201,53.05461534,Without Failure,518
3,1382,84.42790491,83.08125379,46.74902785,34.04170592,Without Failure,533
10,814,72.75808885,103.4274314,53.9309298,41.75656367,Without Failure,1674
10,918,81.41551528,83.3821171,42.17933278,33.68301203,Without Failure,1160
8,1294,88.28610271,89.83111061,44.68023386,34.66601234,Sensor Failure,53
7,1689,86.74893795,103.7218956,40.6955975,22.65577817,Without Failure,1124
7,1572,72.96131313,103.8918081,39.31549763,38.40102589,Without Failure,1994
10,1533,69.74356067,94.2544151,52.1923589,50.44828644,Sensor Failure,14
9,1752,84.71135187,77.02935052,57.58923778,47.00241339,Without Failure,1614
8,438,70.46499186,93.7740304,53.34086943,49.33889976,Mechanical Wear,2
3,1665,84.89859644,102.0895183,51.5945562,37.65923321,Without Failure,556
6,587,63.04955467,100.4432565,48.51693297,49.91863129,Without Failure,1182
6,1938,79.73750114,115.4246554,51.64811537,42.24790375,Without Failure,1703
5,1823,71.3176748,92.23622731,49.28027659,19.2061479,Without Failure,1664
3,1494,58.34056632,79.4363876,53.04924895,35.4181915,Sensor Failure,69
9,1732,67.25909409,95.23303671,47.95541273,17.15707553,Without Failure,1196
7,1334,71.13006517,94.4581206,52.43763819,47.00859515,Sensor Failure,17
4,1240,94.24670566,101.7148913,40.74752161,33.11444798,Without Failure,1096
6,610,45.04362364,120.086915,39.51619162,36.82936929,Power Failure,37
5,1335,71.67052567,83.55312125,56.13597148,62.00238534,Power Failure,62
1,1820,71.5109725,105.0391332,45.94943393,35.5619053,Without Failure,1603
2,229,65.29929264,106.2789818,56.48238621,43.70867567,Without Failure,1647
1,1644,71.11890091,96.66588278,52.74974015,42.9762817,Sensor Failure,10
9,339,73.52084288,100.9246275,46.74011744,36.09579624,Mechanical Wear,43
9,1518,68.30052998,99.34175951,50.26819242,28.67558892,Sensor Failure,84
5,163,78.57361769,100.5391336,49.33917068,55.82659391,Without Failure,1425
8,115,90.8174279,131.7359799,55.22742985,52.9713696,Without Failure,1495
10,70,74.50432951,107.7579058,45.37613578,40.53683817,Without Failure,1224
4,1749,68.13416344,85.42935081,54.24134177,50.93241072,Without Failure,1689
1,849,73.9008531,101.1672653,46.28098475,18.97287762,Without Failure,1243
4,1076,71.52066026,137.9811713,43.28903418,46.71633558,Without Failure,1907
7,1620,85.96765008,97.44656751,43.59951809,41.80698059,Without Failure,1823
2,341,70.35757809,53.30468856,45.47040813,57.68620399,Power Failure,33
2,934,79.87425761,89.3745735,45.82917508,31.76542697,Without Failure,655
6,587,77.88917433,96.80941234,47.92488183,33.64044929,Without Failure,699
9,778,76.06711956,97.3333623,48.94495274,34.5391371,Without Failure,1073
3,1783,63.63858773,122.8581075,46.92464186,41.03135782,Without Failure,1700
7,331,68.85698025,107.1289532,47.97478233,38.77600944,Without Failure,1199
10,1821,73.09702214,92.02655012,57.0700933,43.52758717,Without Failure,1559
9,1102,63.09369101,106.1871111,47.53368148,29.52559103,Without Failure,1465
9,967,65.20269,96.03587644,47.97804681,32.56035734,Without Failure,894
4,106,70.20204584,96.31854207,47.4217399,45.9572,Without Failure,1143
2,1972,78.41805198,121.2956196,54.06008772,52.53889065,Without Failure,835
1,81,89.0820742,124.8824617,39.02363667,48.70224788,Without Failure,689
6,1225,77.67227271,108.1364649,48.04873618,20.97648071,Without Failure,1353
5,391,76.26927187,90.89171423,49.3711588,40.24753821,Without Failure,1599
6,229,75.69748888,124.8941933,42.9267895,47.49215122,Without Failure,798
7,1762,71.58984704,106.9171815,47.29870384,27.53586487,Without Failure,666
9,19,74.04703651,103.0219046,46.50114017,43.43700561,Without Failure,1425
10,779,80.63339589,89.6802581,49.8398267,25.33253325,Without Failure,637
10,1346,84.46202564,97.75713384,46.94677372,39.17779758,Without Failure,1401
6,1491,50.59610156,134.3315569,41.10250985,58.21220195,Without Failure,1751
6,1713,82.21533095,71.26809875,54.25113591,33.88562019,Without Failure,629
3,1917,72.05418296,142.3998088,50.53207987,47.50151828,Without Failure,1354
8,651,79.94543649,125.1665903,50.66554704,38.63967769,Without Failure,1283
9,1333,78.60441004,122.1090893,57.25024899,49.41539754,Without Failure,640
1,471,73.68241522,106.2883026,47.28980827,59.44244409,Mechanical Wear,31
6,591,80.25638374,92.93350508,56.7777936,20.67701616,Without Failure,533
7,1915,77.85204943,92.41948967,50.62753764,31.68602643,Without Failure,1654
8,1717,74.62336815,80.78202858,44.98354622,38.12123018,Without Failure,1010
10,73,73.90660257,95.68644327,49.84752677,49.08768576,Without Failure,1869
8,1682,65.1273733,96.89221716,54.86312579,37.41112371,Without Failure,1778
7,1768,75.14336947,107.5147339,42.55057795,66.90601958,Mechanical Wear,93
8,653,55.09151637,80.65761284,50.83600578,26.6860088,Mechanical Wear,54
9,1459,77.87909507,85.40799033,56.09098659,44.76932302,Without Failure,1249
10,461,82.49084707,80.96566687,56.13060325,39.62147461,Mechanical Wear,64
7,1173,60.51267244,105.1021175,46.60672728,41.54919741,Without Failure,778
3,1667,72.23153522,110.0524994,45.79654015,44.32626918,Without Failure,1589
9,1774,89.19456183,119.7555495,44.96197443,49.82846439,Without Failure,593
1,1907,96.82825271,87.7089311,51.81918739,30.81929185,Without Failure,1985
8,314,74.03399557,96.56991068,46.69509091,25.47120965,Without Failure,542
6,1697,75.62448917,85.99075288,54.3062138,14.40622172,Without Failure,633
3,1855,74.28665643,87.13361292,42.8498287,32.32097025,Without Failure,1280
9,1273,76.50523578,107.0031009,51.16476076,59.0470998,Overheating,44
6,639,87.35600381,140.0433745,50.05707464,28.45403074,Without Failure,785
7,273,75.03351593,92.05421871,49.32247677,36.3591243,Without Failure,1864
2,481,61.28591786,74.86363,52.85764866,50.35233327,Without Failure,1845
1,81,77.57138543,129.0307574,48.00566962,25.5245774,Without Failure,1140
1,1255,71.15145306,74.88665532,56.46831153,37.40918905,Without Failure,1182
3,30,63.80051914,94.81274977,45.10174063,38.24366291,Without Failure,931
3,745,63.80403118,100.6214167,54.87607688,28.18990821,Without Failure,1008
8,1107,73.89949345,114.7329254,43.68614861,34.82671491,Without Failure,973
7,995,81.26785796,120.8012546,49.63786639,58.8595739,Without Failure,703
10,41,80.71111917,96.27763627,44.90768665,49.32677102,Overheating,4
8,1737,87.05720821,128.8219049,45.70004831,47.49621167,Overheating,23
1,250,67.43119347,96.6922433,47.63903501,22.28792833,Sensor Failure,81
4,1533,71.30171091,80.04974351,48.5634793,44.29848208,Without Failure,1688
8,386,81.35465261,99.01993436,57.00202076,55.30930918,Without Failure,1823
10,1620,82.20770438,96.06200744,50.33759013,35.15132271,Sensor Failure,60
2,995,69.79039061,93.07814807,54.20579066,37.16246261,Overheating,4
7,1718,68.13019278,114.519024,44.40413127,16.36658446,Without Failure,1360
8,265,79.71189244,77.07976659,51.29196166,56.41441,Overheating,42
9,1606,83.7927621,108.8035183,54.3148223,52.44167768,Mechanical Wear,8
7,21,72.62482606,100.9552985,47.02658748,38.20777947,Mechanical Wear,74
9,1430,79.59437964,83.29879621,51.49699353,41.75600572,Overheating,85
2,75,75.02837993,102.3208031,48.65897812,42.82883595,Without Failure,789
1,1510,68.48414209,122.8590337,49.59192165,46.38857786,Without Failure,1934
1,1804,82.35215579,109.4078331,47.41968111,40.14784477,Mechanical Wear,45
4,679,72.72651703,91.41430781,45.74504925,42.06322121,Without Failure,935
1,890,59.84433795,112.6646885,57.59656801,28.28009255,Without Failure,1809
7,1932,68.41953316,80.55300559,48.64923686,44.84861665,Without Failure,589
8,864,52.50965433,106.9013199,63.19828826,53.47327999,Without Failure,1566
3,1374,102.039825,124.7833632,51.09100839,35.41867921,Without Failure,1532
1,239,87.99145578,81.11380985,50.96205445,42.94031305,Without Failure,1924
3,50,61.80496958,114.8405196,52.75741594,38.69164346,Without Failure,1909
2,959,69.10183468,84.24979121,48.21225801,32.08920403,Without Failure,1823
6,475,77.25007287,99.33535812,56.78142479,47.22270009,Without Failure,1332
7,1618,90.99546808,76.99923378,50.56588711,39.38447825,Sensor Failure,67
9,863,82.24230814,117.3634127,52.5006649,40.95716815,Without Failure,502
5,1625,77.20790795,83.08445024,49.34977906,62.7640006,Without Failure,1981
4,893,69.11553143,96.07212198,50.82793854,50.04126352,Without Failure,1063
1,524,79.78269515,118.7703261,44.70087803,25.38594402,Without Failure,1070
6,156,79.37974631,108.2195911,60.88320857,32.92500884,Without Failure,866
8,198,75.34321595,113.7271963,50.52739415,34.89584558,Without Failure,1038
4,1023,74.20314079,115.390001,48.08197358,33.26891335,Without Failure,1619
1,1454,70.52911153,106.0684247,47.20804079,35.09642065,Without Failure,717
5,665,87.86862898,129.0665206,50.46779837,49.77901605,Without Failure,1652
10,1733,58.08427118,108.3930975,46.65080712,50.89848402,Without Failure,629
5,735,78.08527376,97.70268411,45.35106573,58.19486056,Without Failure,650
2,1141,75.16800707,95.48775737,52.74093612,45.9984743,Without Failure,1505
6,1686,55.31500637,95.14106925,44.43152059,51.69918785,Without Failure,923
10,1779,71.21756136,99.06884866,38.91474573,50.75627785,Without Failure,571
9,74,64.80911795,114.0372997,52.63640324,36.44272353,Without Failure,1555
6,951,64.67437345,79.95441493,52.41709242,32.85847595,Without Failure,796
8,724,67.16695954,71.32002177,49.65056393,60.67148364,Without Failure,1060
10,1810,87.45075619,72.87833861,49.65083787,52.9356475,Without Failure,1154
3,1889,74.40770225,86.06278633,49.56679822,23.80907871,Without Failure,581
10,1008,82.4508892,100.5318153,52.0553979,37.79057081,Without Failure,1410
2,366,62.97736882,120.6720605,50.16373636,57.13546496,Without Failure,1801
4,755,68.80685305,100.1437536,53.79115835,52.36051742,Without Failure,1978
9,1201,70.74671461,103.9715323,52.82865889,35.35207985,Without Failure,1277
9,107,76.59811899,108.5523154,48.31201886,44.82241238,Without Failure,1119
3,1826,80.31750102,111.1127176,50.93157936,33.11219374,Sensor Failure,84
1,688,77.70902848,119.9459399,51.76756493,32.7981389,Without Failure,551
1,1502,66.92454916,93.16576963,40.86464707,53.33451021,Overheating,4
4,1709,82.40178312,93.99572869,49.26652364,36.3113574,Without Failure,782
4,92,68.90749952,93.0166515,46.82732499,47.10861517,Power Failure,29
10,965,77.66261716,122.2366535,53.02155879,56.07448966,Without Failure,688
6,99,61.25967707,112.4949586,44.23382089,44.50930627,Without Failure,560
5,180,72.4401332,102.1921429,50.67623297,37.96769352,Without Failure,1754
6,670,80.17411795,133.3862891,49.05221363,66.5482004,Without Failure,1479
10,95,76.02751008,94.89588337,40.29346784,46.82660107,Without Failure,984
7,231,66.82159445,85.4629255,55.41206525,28.12961067,Without Failure,1592
7,250,80.4201683,79.53990981,52.04613966,44.10569167,Without Failure,632
10,1875,67.22218229,107.8344177,45.70737699,55.32887367,Without Failure,1468
10,1941,57.52531549,80.92585346,51.2181465,43.79032269,Without Failure,1662
9,1602,85.33081938,109.894293,51.18583001,52.15506941,Power Failure,85
6,903,64.96495043,95.66205846,44.40911705,40.83177365,Without Failure,1562
8,1772,82.8927762,90.06916948,46.13167709,40.47689566,Without Failure,912
2,18,72.63009327,112.392391,44.55876227,36.13014512,Without Failure,1349
8,1310,81.45500005,90.92877109,40.42776994,22.99092582,Overheating,91
9,1823,67.14929809,88.92987368,56.4118452,39.68500652,Without Failure,1597
4,206,83.54927394,99.5839117,60.9994125,49.03152628,Mechanical Wear,16
5,310,69.5484936,91.21723253,47.36674554,37.99184816,Without Failure,1618
5,102,72.26183003,111.981888,46.03924637,31.32430311,Without Failure,1648
2,158,53.44476868,121.2253453,45.8954391,54.79774506,Without Failure,539
5,1730,58.79688065,134.693982,53.47374362,25.22219345,Without Failure,1928
9,1586,82.58083009,93.40507637,55.31034456,36.20342964,Mechanical Wear,38
4,377,68.3344835,90.31370335,53.98955453,26.17064817,Without Failure,565
10,1247,55.38419457,78.80491778,54.12306255,38.69108962,Without Failure,1536
3,713,68.75949125,105.7375406,54.34270678,39.93312786,Without Failure,1259
7,91,80.38250321,118.8904174,47.4388055,44.06133015,Without Failure,584
8,666,63.03564605,80.93335,42.15301895,63.6371683,Sensor Failure,64
10,175,85.36189655,78.02596253,53.28216336,26.51917891,Without Failure,1206
6,1133,69.49246819,143.3395844,49.77242215,27.99953056,Without Failure,596
6,1834,71.14969178,80.43504348,52.30487508,30.82002595,Without Failure,1136
5,734,67.25001938,89.46458285,49.10107256,51.69407677,Without Failure,1609
6,178,56.20060641,66.09581105,51.714944,33.44673365,Overheating,71
9,737,71.89358918,59.00339423,52.41665186,13.57890165,Without Failure,1221
2,452,74.02592077,96.83745206,49.78564322,37.37250041,Without Failure,1641
10,1098,78.58202786,119.4359218,59.90363287,32.49355515,Without Failure,1499
3,582,67.15210464,99.79235614,49.81418006,31.48633211,Without Failure,1177
1,1863,58.45279493,68.26099949,44.80935095,41.33723893,Without Failure,912
4,1744,91.93113964,98.99922958,49.94918162,49.98031732,Sensor Failure,35
2,491,76.60044315,74.74371135,47.78914398,53.43327034,Without Failure,522
6,1969,74.00636362,84.26097332,43.69977778,21.44266006,Without Failure,1793
1,956,85.28450319,101.2206525,58.48200866,51.82512504,Without Failure,545
8,102,65.01243599,97.64957015,51.90321887,49.5247442,Overheating,75
10,40,63.37675355,103.5792793,46.36737091,36.90096496,Overheating,63
6,434,81.07382585,115.7691797,52.09561194,45.78867015,Without Failure,776
9,1357,92.70669381,99.32203252,55.066267,33.39215795,Without Failure,1619
6,1303,60.60535281,88.38984552,41.48651561,17.49318971,Without Failure,1602
10,1565,74.34591095,108.4763756,58.8622792,38.08127674,Without Failure,983
7,1529,78.03312581,74.74657229,43.94943819,38.66371553,Without Failure,905
5,1266,79.05238959,100.776252,55.60073605,21.71388388,Without Failure,1396
8,1587,71.42594396,119.3757465,40.99603237,44.51842854,Without Failure,1964
8,945,65.31473637,89.56585631,54.30621575,57.77690273,Overheating,5
10,1592,53.77369016,90.90772743,46.76193408,45.70432603,Without Failure,1401
9,701,94.58567455,127.8282836,61.42365082,41.82842567,Without Failure,1983
6,1102,90.45763739,103.4130933,46.22100996,52.80719551,Without Failure,1006
1,1908,67.78060063,101.5376503,45.53256357,57.84876643,Without Failure,839
9,436,74.56873985,104.0895172,46.13716149,25.00284641,Without Failure,1990
3,707,68.27991731,85.98551245,52.6554235,29.40100501,Power Failure,71
9,1484,71.37365336,117.2561178,55.10260843,36.81881025,Without Failure,1891
7,1220,72.92380886,123.3479044,45.21154227,40.19027821,Without Failure,1962
3,1054,62.20432703,95.72779554,52.758565,21.77204075,Without Failure,860
9,1867,73.63283737,106.1208359,49.35211949,48.32998864,Without Failure,760
7,29,75.49385066,114.4607254,45.50118765,35.145126,Without Failure,1096
7,1136,57.9639456,115.1725671,50.71370398,43.68729051,Without Failure,1544
7,1673,67.15637749,117.2137906,61.90726169,35.85806823,Without Failure,1276
2,1757,60.30057488,77.83913615,51.27350177,57.17824642,Without Failure,1947
4,985,63.88259081,110.1651159,44.44213362,34.4189565,Mechanical Wear,29
10,683,71.98709726,122.9811731,53.75529545,39.02948989,Without Failure,1278
8,389,72.81965135,108.8250273,53.51291381,45.44731362,Without Failure,1968
2,1690,72.89567384,123.1498765,47.66611712,38.03042428,Without Failure,1810
4,275,95.30628032,99.90498217,52.06417504,35.55656735,Power Failure,40
10,1243,77.52556368,105.7275744,39.12977485,53.54626761,Without Failure,1731
8,1299,78.27458571,99.47168818,43.50826302,37.28834879,Without Failure,1795
3,11,75.62179377,108.0454172,48.89760732,37.07211979,Without Failure,1159
6,1516,60.03171438,111.9184558,47.40423942,39.93547577,Without Failure,1615
2,1620,73.22710659,82.24203675,49.46888353,42.55368074,Without Failure,1725
8,1757,74.51496261,101.1161983,51.30514594,41.4242197,Without Failure,747
8,48,81.85028512,100.4156164,48.62880747,22.64966678,Without Failure,845
1,1715,63.39124616,91.84032164,52.26823279,51.45300149,Without Failure,689
3,9,68.8079169,104.803292,49.06846918,35.26091488,Without Failure,1875
2,260,63.61734687,86.83683867,51.52946134,51.64922445,Without Failure,662
7,319,67.80440512,86.72772724,47.47133257,43.53327785,Without Failure,698
7,185,71.52586457,90.35792182,53.85044291,42.43312487,Without Failure,1614
4,228,62.52022762,81.38054885,51.84553496,24.37066839,Without Failure,1476
8,1927,82.75987539,89.3201949,41.58823083,31.11230122,Without Failure,840
3,669,64.62947964,127.2741863,51.52838306,31.51457893,Sensor Failure,58
9,784,81.39269233,83.32196902,51.28882969,36.25631008,Without Failure,1852
5,834,70.04002719,86.45408893,45.13090632,27.86885925,Without Failure,1872
2,20,69.80825015,101.9451875,56.64472772,40.75111559,Without Failure,1359
9,15,83.08538995,84.23415522,47.85806538,59.28374991,Without Failure,1605
